date,surface_id,reference_only,variant_id,net_ret,equity,notional_equity,turnover,gross_exposure,positions_count,is_observed_day,source_path
2015-06-29,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-06-30,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-01,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-02,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-03,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-06,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-07,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-08,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-09,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-10,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-13,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-14,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-15,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-16,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-17,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-20,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-21,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-22,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-07-23,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
