date,ticker,permno,lifecycle_action,buy_sell,event_weight,event_target_weight,softmax_v1_target_weight,softmax_v1_cash_residual,softmax_v1_gross_weight,sizing_eligible,eligibility_reason,factor_positive_count,factor_present_count,technical_quality,score,hold_days,source
2025-09-19,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,109,rule100_softmax_v1_history
2025-09-19,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.5259,0.131475,115,rule100_softmax_v1_history
2025-09-19,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,108,rule100_softmax_v1_history
2025-09-22,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,112,rule100_softmax_v1_history
2025-09-22,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.67796,0.16949,118,rule100_softmax_v1_history
2025-09-22,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,111,rule100_softmax_v1_history
2025-09-23,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,113,rule100_softmax_v1_history
2025-09-23,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.89402,0.223505,119,rule100_softmax_v1_history
2025-09-23,TSM,85442,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,112,rule100_softmax_v1_history
2025-09-24,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,114,rule100_softmax_v1_history
2025-09-24,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.87382,0.218455,120,rule100_softmax_v1_history
2025-09-24,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,113,rule100_softmax_v1_history
2025-09-25,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,115,rule100_softmax_v1_history
2025-09-25,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.99748,0.24937,121,rule100_softmax_v1_history
2025-09-25,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,114,rule100_softmax_v1_history
2025-09-26,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,116,rule100_softmax_v1_history
2025-09-26,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.8263400000000001,0.20658500000000002,122,rule100_softmax_v1_history
2025-09-26,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,115,rule100_softmax_v1_history
2025-09-29,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,119,rule100_softmax_v1_history
2025-09-29,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.7182999999999999,0.17957499999999998,125,rule100_softmax_v1_history
2025-09-29,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,118,rule100_softmax_v1_history
2025-09-30,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,120,rule100_softmax_v1_history
2025-09-30,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.61204,0.15301,126,rule100_softmax_v1_history
2025-09-30,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,119,rule100_softmax_v1_history
2025-10-01,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,121,rule100_softmax_v1_history
2025-10-01,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.57162,0.142905,127,rule100_softmax_v1_history
2025-10-01,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,120,rule100_softmax_v1_history
2025-10-02,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,122,rule100_softmax_v1_history
2025-10-02,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.74314,0.185785,128,rule100_softmax_v1_history
2025-10-02,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,121,rule100_softmax_v1_history
2025-10-03,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,123,rule100_softmax_v1_history
2025-10-03,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.7243999999999999,0.18109999999999998,129,rule100_softmax_v1_history
2025-10-03,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,122,rule100_softmax_v1_history
2025-10-06,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,126,rule100_softmax_v1_history
2025-10-06,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.34614,0.086535,132,rule100_softmax_v1_history
2025-10-06,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,125,rule100_softmax_v1_history
2025-10-07,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,127,rule100_softmax_v1_history
2025-10-07,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.57652,0.14413,133,rule100_softmax_v1_history
2025-10-07,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,126,rule100_softmax_v1_history
2025-10-08,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,128,rule100_softmax_v1_history
2025-10-08,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.59128,0.14782,134,rule100_softmax_v1_history
2025-10-08,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,127,rule100_softmax_v1_history
2025-10-09,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,129,rule100_softmax_v1_history
2025-10-09,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.7287,0.182175,135,rule100_softmax_v1_history
2025-10-09,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,128,rule100_softmax_v1_history
2025-10-10,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,130,rule100_softmax_v1_history
2025-10-10,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,136,rule100_softmax_v1_history
2025-10-10,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,129,rule100_softmax_v1_history
2025-10-13,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,133,rule100_softmax_v1_history
2025-10-13,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,139,rule100_softmax_v1_history
2025-10-13,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,132,rule100_softmax_v1_history
2025-10-14,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,134,rule100_softmax_v1_history
2025-10-14,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,140,rule100_softmax_v1_history
2025-10-14,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,133,rule100_softmax_v1_history
2025-10-15,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,135,rule100_softmax_v1_history
2025-10-15,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,141,rule100_softmax_v1_history
2025-10-15,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,134,rule100_softmax_v1_history
2025-10-16,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,136,rule100_softmax_v1_history
2025-10-16,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,142,rule100_softmax_v1_history
2025-10-16,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,0,1,0.16730000000000012,0.04182500000000003,135,rule100_softmax_v1_history
2025-10-17,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,137,rule100_softmax_v1_history
2025-10-17,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,143,rule100_softmax_v1_history
2025-10-17,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.60504,0.15126,136,rule100_softmax_v1_history
2025-10-20,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,140,rule100_softmax_v1_history
2025-10-20,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.96358,0.240895,146,rule100_softmax_v1_history
2025-10-20,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.5126999999999999,0.12817499999999998,139,rule100_softmax_v1_history
2025-10-21,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,141,rule100_softmax_v1_history
2025-10-21,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.94624,0.23656,147,rule100_softmax_v1_history
2025-10-21,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.77328,0.19332,140,rule100_softmax_v1_history
2025-10-22,LRCX,48486,TIGHTEN,,0.1,0.1,0.0,1.0,0.0,False,tighten_below_hold_threshold,0,1,0.79668,0.19917,142,rule100_softmax_v1_history
2025-10-22,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,1.0,0.0,False,tighten_below_hold_threshold,1,4,0.85494,0.213735,148,rule100_softmax_v1_history
2025-10-22,TSM,85442,TIGHTEN,,0.1,0.1,0.0,1.0,0.0,False,tighten_below_hold_threshold,1,4,1.0,0.25,141,rule100_softmax_v1_history
2025-10-23,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,143,rule100_softmax_v1_history
2025-10-23,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.8805000000000001,0.22012500000000002,149,rule100_softmax_v1_history
2025-10-23,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,142,rule100_softmax_v1_history
2025-10-24,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,144,rule100_softmax_v1_history
2025-10-24,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.78634,0.196585,150,rule100_softmax_v1_history
2025-10-24,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.89372,0.22343,143,rule100_softmax_v1_history
2025-10-27,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,147,rule100_softmax_v1_history
2025-10-27,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.51444,0.12861,153,rule100_softmax_v1_history
2025-10-27,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.75578,0.188945,146,rule100_softmax_v1_history
2025-10-28,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,148,rule100_softmax_v1_history
2025-10-28,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.15625999999999995,0.03906499999999999,154,rule100_softmax_v1_history
2025-10-28,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.6101000000000001,0.15252500000000002,147,rule100_softmax_v1_history
2025-10-29,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,149,rule100_softmax_v1_history
2025-10-29,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,0,1,0.21988000000000008,0.05497000000000002,155,rule100_softmax_v1_history
2025-10-29,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.42716,0.10679,148,rule100_softmax_v1_history
2025-10-30,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,150,rule100_softmax_v1_history
2025-10-30,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.84514,0.211285,156,rule100_softmax_v1_history
2025-10-30,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.6052200000000001,0.15130500000000002,149,rule100_softmax_v1_history
2025-10-31,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,151,rule100_softmax_v1_history
2025-10-31,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,157,rule100_softmax_v1_history
2025-10-31,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.82084,0.20521,150,rule100_softmax_v1_history
2025-11-03,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,154,rule100_softmax_v1_history
2025-11-03,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,160,rule100_softmax_v1_history
2025-11-03,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,0.5317400000000001,0.13293500000000003,153,rule100_softmax_v1_history
2025-11-04,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,155,rule100_softmax_v1_history
2025-11-04,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,161,rule100_softmax_v1_history
2025-11-04,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,154,rule100_softmax_v1_history
2025-11-05,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,156,rule100_softmax_v1_history
2025-11-05,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,162,rule100_softmax_v1_history
2025-11-05,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,155,rule100_softmax_v1_history
2025-11-06,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,157,rule100_softmax_v1_history
2025-11-06,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,163,rule100_softmax_v1_history
2025-11-06,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,156,rule100_softmax_v1_history
2025-11-07,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,158,rule100_softmax_v1_history
2025-11-07,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,164,rule100_softmax_v1_history
2025-11-07,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,157,rule100_softmax_v1_history
2025-11-10,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,161,rule100_softmax_v1_history
2025-11-10,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,167,rule100_softmax_v1_history
2025-11-10,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,160,rule100_softmax_v1_history
2025-11-11,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,162,rule100_softmax_v1_history
2025-11-11,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,168,rule100_softmax_v1_history
2025-11-11,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,161,rule100_softmax_v1_history
2025-11-12,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,163,rule100_softmax_v1_history
2025-11-12,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,169,rule100_softmax_v1_history
2025-11-12,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,162,rule100_softmax_v1_history
2025-11-13,LRCX,48486,HOLD,,0.1,0.1,0.1,0.9,0.1,True,eligible_buy_or_hold,3,4,1.0,0.25,164,rule100_softmax_v1_history
2025-11-13,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,170,rule100_softmax_v1_history
2025-11-13,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.9,0.1,False,tighten_below_hold_threshold,1,4,1.0,0.25,163,rule100_softmax_v1_history
2025-11-14,AMZN,84788,BUY,BUY,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,0,rule100_softmax_v1_history
2025-11-14,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,165,rule100_softmax_v1_history
2025-11-14,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,171,rule100_softmax_v1_history
2025-11-14,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,164,rule100_softmax_v1_history
2025-11-17,AMZN,84788,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,3,rule100_softmax_v1_history
2025-11-17,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,168,rule100_softmax_v1_history
2025-11-17,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,174,rule100_softmax_v1_history
2025-11-17,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,167,rule100_softmax_v1_history
2025-11-18,AMZN,84788,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,4,rule100_softmax_v1_history
2025-11-18,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,169,rule100_softmax_v1_history
2025-11-18,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,175,rule100_softmax_v1_history
2025-11-18,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,168,rule100_softmax_v1_history
2025-11-19,AMZN,84788,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,5,rule100_softmax_v1_history
2025-11-19,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,170,rule100_softmax_v1_history
2025-11-19,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,176,rule100_softmax_v1_history
2025-11-19,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,169,rule100_softmax_v1_history
2025-11-20,AMZN,84788,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,6,rule100_softmax_v1_history
2025-11-20,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,171,rule100_softmax_v1_history
2025-11-20,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,177,rule100_softmax_v1_history
2025-11-20,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,170,rule100_softmax_v1_history
2025-11-21,AMZN,84788,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,7,rule100_softmax_v1_history
2025-11-21,LRCX,48486,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,172,rule100_softmax_v1_history
2025-11-21,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,178,rule100_softmax_v1_history
2025-11-21,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,171,rule100_softmax_v1_history
2025-11-24,AMZN,84788,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,10,rule100_softmax_v1_history
2025-11-24,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,175,rule100_softmax_v1_history
2025-11-24,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,181,rule100_softmax_v1_history
2025-11-24,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,174,rule100_softmax_v1_history
2025-11-24,WDC,66384,BUY,BUY,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,0,rule100_softmax_v1_history
2025-11-25,AMZN,84788,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,11,rule100_softmax_v1_history
2025-11-25,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,176,rule100_softmax_v1_history
2025-11-25,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,182,rule100_softmax_v1_history
2025-11-25,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,175,rule100_softmax_v1_history
2025-11-25,WDC,66384,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,1,rule100_softmax_v1_history
2025-11-26,AMZN,84788,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,12,rule100_softmax_v1_history
2025-11-26,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,177,rule100_softmax_v1_history
2025-11-26,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,183,rule100_softmax_v1_history
2025-11-26,TSM,85442,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,0.8993,0.224825,176,rule100_softmax_v1_history
2025-11-26,WDC,66384,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,2,rule100_softmax_v1_history
2025-11-28,AMZN,84788,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,14,rule100_softmax_v1_history
2025-11-28,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,179,rule100_softmax_v1_history
2025-11-28,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,185,rule100_softmax_v1_history
